date;route_from;route_to;start_at;arrived_at;duration_in_m;is_rush_hour;weather_conditions;seasonal_happening;traffic_density
14.02.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:07;17:03;102;False;2;1;1
22.04.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:27;15:07;132;True;2;0;1
07.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:39;18:16;97;True;3;1;3
15.02.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:05;12:48;43;False;3;1;2
30.11.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:44;17:32;60;False;2;1;2
29.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:02;10:29;110;True;1;0;3
12.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:56;12:08;72;True;1;1;3
02.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:18;12:08;121;True;2;0;3
17.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:48;16:33;45;False;4;0;3
21.09.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:03;12:19;115;True;3;1;1
26.01.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:43;16:13;48;False;2;0;2
17.03.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:09;07:44;51;False;2;0;2
27.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:39;13:20;117;True;2;0;3
27.06.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:44;19:48;134;False;2;1;1
09.02.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:40;14:28;48;False;3;1;2
13.11.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:37;13:10;49;False;1;1;2
27.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:44;11:31;108;True;4;1;1
25.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:03;12:39;53;False;1;1;2
21.06.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:54;13:37;130;True;3;0;1
15.03.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:21;19:18;101;False;2;0;1
06.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:07;14:27;93;False;3;0;1
18.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:42;11:27;105;True;3;0;2
14.12.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:18;13:54;53;False;1;0;2
02.04.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:01;10:01;60;True;4;1;3
01.09.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:06;09:47;86;True;1;0;2
08.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:24;15:16;195;True;1;0;1
16.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:19;19:15;117;True;4;1;1
18.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:14;13:58;57;False;1;1;2
25.10.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:26;07:13;47;False;3;1;2
26.01.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:41;11:41;120;True;4;0;2
18.04.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:32;12:58;103;False;4;1;1
25.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:40;19:56;138;False;1;0;1
13.11.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:27;15:02;51;False;1;0;3
16.11.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:43;15:12;103;False;3;1;1
27.04.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:53;12:40;47;False;3;0;2
22.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:22;17:06;124;False;1;1;1
24.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:18;08:54;96;True;3;0;3
30.11.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:34;08:14;56;False;2;0;2
19.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:52;12:37;59;False;1;1;2
01.11.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:49;13:48;148;True;4;1;1
05.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:33;18:23;59;True;1;0;2
20.03.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:06;12:48;56;False;1;1;2
18.03.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:25;15:07;42;False;4;0;3
03.01.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:36;13:20;57;False;1;1;3
06.06.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:56;11:11;75;True;3;0;3
01.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:16;14:56;54;False;2;0;3
08.02.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:45;14:49;197;True;4;1;1
10.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:39;14:26;47;False;3;0;2
26.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:04;17:42;98;True;4;0;2
22.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:52;13:36;44;False;3;1;3
20.04.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:45;15:28;58;False;2;0;3
31.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:46;18:52;69;True;1;1;3
14.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:36;09:09;93;True;3;1;3
04.08.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:57;12:28;48;False;1;1;3
13.03.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:45;12:19;50;False;1;1;2
15.04.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:15;15:59;44;False;4;0;3
28.06.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:47;12:34;169;True;4;1;1
18.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:27;18:10;103;True;3;1;3
07.03.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:06;10:47;118;True;1;0;3
20.02.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:51;09:46;55;True;3;1;2
09.02.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:58;13:06;131;True;1;0;2
31.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:12;10:51;139;True;4;0;1
12.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:12;12:01;107;True;3;0;1
17.06.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:03;11:09;130;True;3;0;1
18.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:52;18:32;118;False;4;0;1
04.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:23;10:40;77;True;4;0;2
04.10.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:42;21:01;106;True;2;0;1
25.11.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:55;18:42;57;True;2;0;3
29.11.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:53;10:12;72;True;2;1;2
11.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:00;10:19;79;True;4;1;2
26.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:50;11:32;102;True;3;0;2
31.01.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:30;18:15;120;False;4;1;1
19.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:11;14:54;59;False;1;0;2
11.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:50;12:21;83;True;2;0;2
03.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:07;11:49;42;False;3;0;2
08.04.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:35;10:31;93;True;2;1;2
08.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:28;08:25;57;True;3;0;2
11.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:15;12:02;47;False;3;1;3
11.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:29;11:11;42;False;3;0;2
10.04.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:14;13:47;111;False;3;0;1
20.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:28;16:13;45;False;3;1;3
01.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:11;12:26;131;True;3;1;1
01.05.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:57;15:00;77;False;3;0;1
10.11.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:26;15:15;123;False;4;1;1
20.01.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:01;16:34;175;True;2;1;1
20.10.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:30;10:03;79;True;2;0;2
27.06.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:54;11:27;123;False;1;0;1
26.04.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:42;13:19;113;True;1;1;1
28.04.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:47;13:29;58;False;2;1;3
29.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:59;20:04;120;True;4;0;1
25.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:18;16:06;48;False;3;0;2
20.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:26;10:22;56;True;4;1;3
30.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:15;15:02;59;False;2;1;3
20.04.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:33;15:17;44;False;3;1;3
25.01.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:06;10:04;58;True;4;1;2
26.04.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:18;12:02;44;False;4;1;3
23.03.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:03;18:39;82;True;1;1;2
03.03.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:29;14:09;54;False;1;1;3
05.01.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:37;18:21;124;False;2;0;1
17.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:05;16:39;51;False;1;0;3
06.02.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:52;10:39;107;True;3;1;2
09.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:11;10:39;88;True;4;1;3
01.04.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:55;16:50;132;False;2;0;1
12.09.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:44;11:26;42;False;3;1;3
26.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:43;10:59;76;True;4;0;2
27.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:06;16:59;129;False;4;1;1
22.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:17;12:12;124;True;1;0;3
20.01.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:35;14:21;46;False;4;1;3
20.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:24;15:08;56;False;1;0;3
12.01.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:04;13:56;130;False;3;1;1
11.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:08;08:15;67;True;3;0;3
07.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:25;10:44;102;True;2;1;3
14.02.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:29;10:13;104;True;4;1;3
02.10.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:31;17:38;82;False;4;1;1
28.06.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:36;13:18;57;False;2;1;2
24.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:44;14:28;44;False;3;0;3
30.10.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:33;13:15;42;False;4;0;2
07.12.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:34;16:18;44;False;3;0;3
20.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:35;20:19;133;True;3;0;1
21.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:42;13:13;48;False;1;1;2
10.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:33;14:06;51;False;1;0;2
10.03.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:30;18:22;112;True;3;0;2
21.04.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:36;09:07;91;True;3;0;2
10.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:41;14:28;47;False;3;1;2
20.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:02;14:48;58;False;2;0;2
08.02.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:30;16:08;53;False;2;0;2
13.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:32;16:14;42;False;4;1;3
20.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:14;09:38;84;True;4;0;2
17.02.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:07;13:57;144;True;1;1;1
20.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:54;14:14;84;False;2;1;1
26.04.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:00;06:43;43;False;4;0;3
28.02.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:08;20:24;152;True;4;1;1
30.04.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:26;13:12;46;False;4;0;3
18.01.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:06;12:39;49;False;1;1;2
05.01.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:06;20:09;124;True;2;1;3
19.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:42;13:20;55;False;2;1;2
16.04.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:33;17:14;54;False;1;1;2
27.02.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:52;18:35;103;True;4;1;2
21.06.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:14;12:59;45;False;4;1;2
29.03.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:02;06:45;43;False;4;0;2
21.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:48;10:54;66;True;3;1;2
07.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:59;00:46;181;True;2;0;1
09.06.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:47;13:30;58;False;2;1;3
19.04.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:31;07:18;47;False;4;1;3
18.02.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:32;11:19;47;False;3;0;3
03.03.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:33;07:21;48;False;4;1;2
11.12.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:29;17:37;68;True;3;0;2
27.10.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:59;11:10;136;True;4;0;1
29.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:43;16:27;44;False;4;1;2
30.08.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:37;11:04;87;True;4;0;2
14.06.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:39;12:18;57;False;2;0;3
15.02.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:04;14:12;82;False;3;1;1
05.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:35;14:35;129;True;1;1;1
08.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:58;14:27;154;True;3;1;1
04.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:01;06:47;46;False;3;1;2
10.03.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:02;15:32;103;False;3;0;1
03.03.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:35;14:19;44;False;4;0;2
13.01.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:23;16:14;63;False;2;1;2
11.10.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:42;13:24;42;False;3;0;2
19.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:49;14:58;108;False;1;1;1
31.03.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:29;14:31;77;False;4;0;1
18.04.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:53;11:09;76;True;3;0;3
18.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:30;09:58;77;True;2;0;3
12.10.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:19;13:38;158;True;3;0;1
01.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:47;07:35;48;False;4;1;3
21.03.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:43;18:15;104;False;4;1;1
27.02.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:58;13:42;44;False;3;0;2
12.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:41;17:24;56;False;1;0;2
30.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:54;17:36;56;False;1;0;2
17.02.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:34;12:23;89;True;1;0;2
28.10.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:56;10:22;78;True;1;0;3
03.04.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:22;13:06;57;False;1;0;2
17.04.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:29;17:47;94;False;4;0;1
04.01.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:32;18:15;103;True;4;1;3
21.02.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:41;16:28;59;False;1;1;3
12.04.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:57;15:43;46;False;3;1;2
